name,desc
九江德福科技股份有限公司,"九江德福科技股份有限公司，法定代表人马科,主营业务为电子铜箔的研发、生产与销售。公司生产的铜箔产品涵盖印制线路板和锂离子电池两大下游行业，产品包括：PCB用12-105微米以及动力电池级8、6微米等4大系列。 [1-2]  "
珠海市智迪科技股份有限公司,珠海市智迪科技股份有限公司于1996年08月28日在 珠海市工商行政管理局 登记成立。法定代表人谢伟明。
固高科技股份有限公司,"固高科技于1999年由香港科技大学的李泽湘、高秉强、吴宏三位机器人、微电子和运动控制领域的国际知名学者和专家所创办，是亚太地区首家拥有自主知识产权, 专业从事运动控制及智能制造核心技术研究与开发的高科技企业，是国内外全互联智能制造综合解决方案提供商之一。 [1]  "
金凯（辽宁）生命科技股份有限公司,金凯(辽宁)生命科技股份有限公司成立于2009年06月08日，注册地位于辽宁省阜新市阜蒙县伊吗图镇氟化工园区安仁路6号，法定代表人为王 富民。 [1]  
深圳市智信精密仪器股份有限公司,深圳市智信精密仪器股份有限公司成立于2012年3月。 [1]  
长华化学科技股份有限公司,长华化学科技股份有限公司于2010年10月26日成立。法定代表人顾仁发。
四川港通医疗设备集团股份有限公司,四川港通医疗设备集团股份有限公司于2011年8月30日在 资阳市工商行政管理局 登记成立。法定代表人陈永。
上海浦东发展银行股份有限公司,"上海浦东发展银行股份有限公司于1992年10月19日成立。法定代表人郑杨,公司经营范围包括：吸收公众存款；发放短期、中期和 长期贷款 ；办理结算；办理 票据贴现 ； 发行金融债券 ；代理发行、代理兑付、承销 政府债券 ；买卖政府债券； 同业拆借 ；提供信用证服务及担保； 代理收付款项 及 代理保险业务 ；提供保管箱服务等。 [1]  2021年10月18日， 香港金融管理局 （金管局）公布19家可开展“ 跨境理财通 ”业务的香港银行名单，相关银行及其内地伙伴银行经内地相关监管机构纳入试点范围后，最早可以于19日开始提供“跨境理财通”服务。其中包括上海浦东发展银行股份有限公司 [8]  。"
安徽舜禹水务股份有限公司,安徽舜禹水务股份有限公司于2011年09月08日成立。法定代表人李广宏。 [1]  
威马农机股份有限公司,威马农机股份有限公司于2009年05月12日成立。法定代表人严华。 [1]  
广州白云国际机场股份有限公司,广州白云国际机场股份有限公司由 广东省机场管理集团公司 的优质资产组成，是经营机场的专业公司。广州白云国际机场股份有限公司设11个职能部门，3个管理部门，4个业务单位，9个经营公司，为航空公司、旅客、货主提供多元相关服务，主要包括航空地面保障业、航空运输服务业、航空护卫业、候机楼物业、候机楼商业、餐饮业、广告业、设备维护业等。
武汉钢铁股份有限公司,武汉 钢铁股份有限公司 [1]  坐落在“九省通衢”的武汉市东部，是由 武汉钢铁（集团）公司 控股的、国内排名第三大钢铁上市公司。公司 总资产 达300多亿元，下辖 烧结厂 、 炼铁 厂、一 炼钢 厂、二 炼钢厂 、三炼钢厂、大型厂、轧板厂、热轧厂、 冷轧 厂、 硅钢 厂、棒材厂、质检中心等12个单位，员工16995人。
吉林高速公路股份有限公司,公司前身为 东北高速公路股份有限公司 。根据东北高速分立上市方案，东北高速分立为本公司和 龙江交通 ，本公司和龙江交通按照分立上市方案的约定依法承继原东北高速的资产、负债、权益、业务和人员，原东北高速在分立完成后依法解散并注销，本公司和龙江交通的股票经核准后上市。
东风汽车股份有限公司,东风汽车 股份有限公司 （ 股票 代码：600006，股票简称：东风汽车）是由 东风汽车公司 于1998年独家发起，将其下属轻型车厂、 柴油发动机 厂、铸造三厂为主体的与轻型商用车和柴油发动机有关的资产和业务进行重组，采取 社会募集 方式设立的股份有限公司，1999年7月27日在 上海证券交易所 挂牌上市 。
中国国际贸易中心股份有限公司,中国国际贸易中心股份有限公司（简称“ 中国国贸 ”），成立于1985年2月，是经国务院批准成立的大型 中外合资企业 。中外方股东分别为 中国世贸投资有限公司 和 马来西亚 郭氏兄弟 集团所属香港嘉里兴业有限公司 [2]  。
北京首创生态环保集团股份有限公司,北京首创生态环保集团股份有限公司，营业范围拟增加：“自来水生产和供应;污水处理及其再生利用;海水淡化处理;其他水的处理、利用与分配;防洪除涝设施管理;水资源管理;天然水收集与分配;水文服务;其他水利管理业;自然生态系统保护管理;水污染治理;大气污染治理;固体废物治理;危险废物治理;土壤污染治理与修复服务;噪声与振动控制服务;其他污染治理;环境监测;市政设施管理;环境卫生管理;城乡市容管理;绿化管理;城市公园管理;生物质能发电、热力生产和供应;节能技术推广服务;信息系统集成;” [1-3]   
上海国际机场股份有限公司,上海机场 为中国最大的三个国际中转枢纽航空港之一，经过04年的资产重组，公司绝大部分资产和业务从“上海 虹桥机场 ”转移到“上海浦东机场”，拥有浦东机场的候机楼及一期跑道等资产，业务集中于浦东国际机场的经营管理与地面保障业务。虹桥机场二期扩建工程计划在2010年前建成第二跑道和第二航站楼，建成后虹桥机场的吞吐能力达到3000万人次。公司在股改方案中承诺未来将通过一个上市公司整合集团内航空主营业务和资产，给虹桥机场资产未来注入上市公司预留了空间。
内蒙古包钢钢联股份有限公司,内蒙古包钢钢联股份有限公司（SH:600010）（以下简称“本公司”）是 包头钢铁（集团）有限责任公司 （以下简称“集团公司”） 控股子公司 ，由于历史渊源和和 生产工艺 的 连续性 ，本公司与集团公司及其子公司在原主材料、燃料动力供应、 产品销售 、基建施工和设备检修等方面存在着 关联交易 。公司从集团公司及其子公司采购 铁精矿 、石灰、 精煤 等原主材料，维持公司的正常 生产经营 ，同时，集团公司及其子公司利用自身已有的条件，为本公司提供运输、维修、 基建项目 施工和安全保卫、生活服务等 后勤保障 。2020年7月27日，内蒙古包钢钢联股份有限公司名列2020年的《 财富 》中国500强排行榜第159位。
华能国际电力股份有限公司,华能国际电力股份有限公司（以下简称 “本公司”或“公司”。英文名：HUANENG Power Int'l Inc. ）及其 附属公司 在中国全国范围内开发、建设和 经营管理 大型发电厂，截至2007年6月30日拥有权益发电装机容量31747兆瓦，可控 装机容量 为36024兆瓦，是中国最大的上市发电公司之一。2021年3月， 华能国际电力股份有限公司上安电厂 检修部被 河北省总工会 公示为“全国 工人先锋号 ”推荐对象。 [9]  
安徽皖通高速公路股份有限公司,安徽皖通高速公路股份有限公司成立于1996年8月15日，于1996 年11月H股股票。2020年10月，被评为全国交通运输系统抗击新冠肺炎疫情先进集体。 [1]  
广州多浦乐电子科技股份有限公司,"广州多浦乐电子科技股份有限公司于2008年01月10日成立。法定代表人蔡庆生,公司经营范围包括：和专用仪器仪表的元件、器件制造; 供应用仪表 及其他通用仪器制造;货物进出口（专营专控商品除外）;技术进出口;等。 [1]  "
华夏银行股份有限公司,华夏银行股份有限公司于1992-10-14在 北京市工商行政管理局 登记成立。法定代表人吴建，公司经营范围包括吸收公众存款；发放短期、中期和长期贷款；办理国内外结算等。2019年9月1日，2019中国服务业企业500强榜单在济南发布，华夏银行股份有限公司排名第56位。 [1]  2020年5月13日，作为第一批倡议方，与国家发展改革委等发起“数字化转型伙伴行动”倡议。 [2]  2020年7月，2020年《财富》中国500强，华夏银行股份有限公司排名第120位。 [3]  
日照港股份有限公司,日照港股份有限公司是经山东人民政府批准，由日照港（集团）有限公司（原日照港务局）为主发起人，联合兖矿集团、中煤能源集团、 淄博矿业集团 、潞安矿业集团、晋城无烟煤矿业集团共同组建并于2002年7月15日正式成立。 公司 注册资本 4亿元人民币。
